Format Version,1.23,Take Name,P_30,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-27 02.47.24.617 PM,Total Frames in Take,1899,Total Exported Frames,1899,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
540,4.500000,-0.003452,-0.556500,0.007769,-0.830804,-0.618409,0.136286,1.836143,0.000235,-0.770360,0.090819,1.801404,0.926499,-0.561506,0.197603,1.831358,0.889339,-0.543711,0.146658,1.912762,0.000000,-0.577213,0.197349,1.876284,0.921295,-0.509760,0.146949,1.829488,0.927132,-0.513967,0.189300,1.875822,0.950633,-0.624308,0.096789,1.917453,0.000000,-0.569561,0.098997,1.765451,0.925311,-0.749222,0.091891,1.749852,0.923669,-0.625825,0.122434,1.776656,0.884916,-0.667033,0.120954,1.873201,0.000000,-0.708437,0.135689,1.823988,0.000000,-0.770402,0.090861,1.801116,-0.625819,0.122237,1.777072,,,,,,,-0.561743,0.197456,1.831014,,,,-0.577103,0.197228,1.876553,-0.509618,0.147139,1.829318,-0.513780,0.189354,1.875789,,,,-0.569429,0.099159,1.765665,-0.749519,0.091908,1.749785,,,,,,,,,,,,,,,,,,,-0.538419,0.150543,1.912065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,4.508333,-0.004921,-0.557645,0.008521,-0.830022,-0.611149,0.136165,1.838484,0.000228,-0.763327,0.091193,1.804090,0.926499,-0.554083,0.197325,1.833641,0.889339,-0.536211,0.146196,1.914913,0.000000,-0.569667,0.197043,1.878610,0.921295,-0.502489,0.146525,1.831547,0.927132,-0.506445,0.188812,1.877961,0.950633,-0.616939,0.096552,1.919745,0.000000,-0.562604,0.098850,1.767597,0.925311,-0.742327,0.092289,1.752482,0.923669,-0.618769,0.122431,1.778995,0.884916,-0.659715,0.120913,1.875651,0.000000,-0.701212,0.135848,1.826577,0.000000,-0.763651,0.091255,1.803508,-0.618862,0.122103,1.779505,,,,,,,-0.554286,0.197204,1.833296,,,,-0.569470,0.196895,1.878884,-0.502343,0.146798,1.831281,-0.506225,0.188846,1.877963,,,,-0.562534,0.099090,1.767793,-0.742340,0.092277,1.752693,,,,,,,,,,,,,,,,,,,-0.530112,0.150294,1.914258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,4.516667,-0.005187,-0.559955,0.008463,-0.828464,-0.603903,0.135994,1.840972,0.000233,-0.756279,0.091072,1.807401,0.832683,-0.546852,0.197146,1.835846,0.895327,-0.528539,0.145968,1.916988,0.000000,-0.562185,0.196841,1.880901,0.907967,-0.495281,0.146336,1.833436,0.897941,-0.498971,0.188598,1.879895,0.944192,-0.609248,0.096337,1.922242,0.000000,-0.555761,0.098709,1.769796,0.920695,-0.735566,0.092193,1.755677,0.946942,-0.611857,0.122295,1.781519,0.846470,-0.652265,0.120731,1.878401,0.000000,-0.694031,0.135702,1.829566,0.000000,-0.756385,0.091079,1.807078,-0.611830,0.122163,1.781900,,,,,,,-0.546949,0.197050,1.835526,,,,-0.562202,0.196721,1.881082,-0.495160,0.146499,1.833243,-0.498761,0.188619,1.879931,,,,-0.555597,0.098867,1.769996,-0.735868,0.092195,1.755713,,,,,,,,,,,,,,,,,,,-0.523512,0.149762,1.916426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,4.525000,-0.005703,-0.561139,0.009606,-0.827646,-0.596692,0.136033,1.843203,0.000243,-0.749275,0.091475,1.810088,0.915143,-0.539506,0.197041,1.837888,0.913080,-0.521085,0.145850,1.918998,0.000000,-0.554710,0.196793,1.882987,0.945342,-0.488067,0.146103,1.835350,0.930044,-0.491518,0.188392,1.881802,0.946585,-0.601902,0.096421,1.924504,0.000000,-0.548848,0.098601,1.771903,0.924258,-0.728709,0.092524,1.758305,0.923979,-0.604852,0.122331,1.783778,0.898930,-0.644984,0.120905,1.880777,0.000000,-0.686853,0.135960,1.832057,0.000000,-0.749604,0.091566,1.809428,-0.604825,0.122102,1.784303,,,,,,,-0.539668,0.196932,1.837564,,,,-0.554615,0.196518,1.883300,-0.487931,0.146363,1.835078,-0.491278,0.188518,1.881719,,,,-0.548793,0.098773,1.772108,-0.728772,0.092488,1.758600,,,,,,,,,,,,,,,,,,,-0.516086,0.149438,1.918641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,4.533333,-0.005754,-0.563061,0.009911,-0.826336,-0.589545,0.135908,1.845571,0.000303,-0.742305,0.091430,1.813176,0.801355,-0.532349,0.196883,1.839977,0.922999,-0.513580,0.145698,1.921011,0.000000,-0.547343,0.196652,1.885146,0.913495,-0.480952,0.145915,1.837210,0.886344,-0.484163,0.188216,1.883669,0.929113,-0.594398,0.096316,1.926903,0.000000,-0.542054,0.098435,1.774057,0.912799,-0.721980,0.092457,1.761297,0.861608,-0.597988,0.122198,1.786188,0.861060,-0.637669,0.120815,1.883372,0.000000,-0.679756,0.135884,1.834845,0.000000,-0.742589,0.091626,1.812460,-0.597921,0.122080,1.786726,,,,,,,-0.532456,0.196786,1.839705,,,,-0.547386,0.196320,1.885234,-0.480710,0.146217,1.836970,-0.483883,0.188251,1.883698,,,,-0.541873,0.098666,1.774246,-0.722315,0.092242,1.761681,,,,,,,,,,,,,,,,,,,-0.508833,0.148951,1.920933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,4.541667,-0.005958,-0.565000,0.009658,-0.825013,-0.582290,0.135930,1.847865,0.000265,-0.735193,0.091445,1.816157,0.745891,-0.525133,0.196919,1.842045,0.902017,-0.505975,0.145683,1.922955,0.000000,-0.539915,0.196655,1.887283,0.912130,-0.473740,0.145963,1.839002,0.891015,-0.476741,0.188232,1.885504,0.937384,-0.586755,0.096282,1.929193,0.000000,-0.535128,0.098514,1.776103,0.919613,-0.715111,0.092511,1.764184,0.891143,-0.591010,0.122259,1.788512,0.835217,-0.630235,0.120802,1.885881,0.000000,-0.672551,0.135896,1.837562,0.000000,-0.735626,0.091648,1.815260,-0.591039,0.121943,1.789091,,,,,,,-0.525358,0.196816,1.841741,,,,-0.539765,0.196437,1.887515,-0.473536,0.146260,1.838756,-0.476491,0.188251,1.885509,,,,-0.535002,0.098773,1.776245,-0.715192,0.092386,1.764593,,,,,,,,,,,,,,,,,,,-0.501504,0.148802,1.923057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,4.550000,-0.005894,-0.566764,0.009674,-0.823803,-0.575127,0.135977,1.850185,0.000279,-0.728161,0.091483,1.819134,0.765316,-0.517997,0.196968,1.844115,0.920956,-0.498491,0.145739,1.924946,0.000000,-0.532585,0.196707,1.889416,0.900159,-0.466615,0.146014,1.840856,0.905185,-0.469419,0.188286,1.887368,0.936157,-0.579241,0.096335,1.931534,0.000000,-0.528270,0.098557,1.778225,0.929365,-0.708302,0.092545,1.767076,0.873813,-0.584099,0.122301,1.790871,0.854806,-0.622907,0.120850,1.888407,0.000000,-0.665430,0.135938,1.840268,0.000000,-0.728469,0.091624,1.818259,-0.584143,0.122094,1.791412,,,,,,,-0.518192,0.196811,1.843922,,,,-0.532303,0.196611,1.889682,-0.466418,0.146250,1.840635,-0.469179,0.188366,1.887333,,,,-0.528144,0.098773,1.778356,-0.708620,0.092339,1.767409,,,,,,,,,,,,,,,,,,,-0.494495,0.148715,1.925032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,4.558333,-0.006559,-0.569265,0.007589,-0.822093,-0.567932,0.135841,1.852561,0.000289,-0.721032,0.091045,1.822275,0.839919,-0.511003,0.197007,1.846364,0.888458,-0.490873,0.145546,1.926895,0.000000,-0.525317,0.196547,1.891751,0.904437,-0.459506,0.146202,1.842615,0.904546,-0.462142,0.188303,1.889292,0.940565,-0.571451,0.095902,1.933793,0.000000,-0.521411,0.098801,1.780189,0.923058,-0.701490,0.092345,1.770102,0.877715,-0.577225,0.122350,1.793255,0.845128,-0.615441,0.120451,1.891016,0.000000,-0.658294,0.135594,1.843188,0.000000,-0.721130,0.091138,1.821649,-0.577235,0.122052,1.793798,,,,,,,-0.511249,0.196859,1.846022,,,,-0.525032,0.196468,1.891993,-0.459340,0.146490,1.842427,-0.461910,0.188319,1.889343,,,,-0.521294,0.099041,1.780343,-0.701936,0.092234,1.770268,,,,,,,,,,,,,,,,,,,-0.486312,0.148678,1.927214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,4.566667,-0.006902,-0.570434,0.007588,-0.821280,-0.560831,0.135942,1.854819,0.000318,-0.714033,0.091224,1.824942,0.839919,-0.503895,0.197089,1.848496,0.888458,-0.483557,0.145573,1.928939,0.000000,-0.518081,0.196608,1.893924,0.904437,-0.452429,0.146268,1.844572,0.904546,-0.454916,0.188341,1.891281,0.940565,-0.564134,0.095956,1.936037,0.000000,-0.514530,0.098927,1.782293,0.923058,-0.694639,0.092546,1.772714,0.877715,-0.570298,0.122489,1.795532,0.845128,-0.608236,0.120547,1.893400,0.000000,-0.651219,0.135736,1.845703,0.000000,-0.714405,0.091466,1.823787,-0.570205,0.122287,1.796077,,,,,,,-0.504104,0.196951,1.848345,,,,-0.517899,0.196413,1.894265,-0.452200,0.146559,1.844342,-0.454621,0.188439,1.891157,,,,-0.514452,0.099087,1.782511,-0.695001,0.092334,1.773062,,,,,,,,,,,,,,,,,,,-0.479700,0.148223,1.929368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,4.575000,-0.007632,-0.575121,0.004143,-0.818022,-0.553310,0.135614,1.857534,0.000653,-0.706626,0.090306,1.829161,0.690628,-0.496746,0.197070,1.850888,0.926930,-0.475247,0.145234,1.930822,0.000000,-0.510411,0.196282,1.896470,0.891655,-0.445084,0.146521,1.846112,0.891047,-0.447242,0.188337,1.893067,0.916200,-0.555497,0.095189,1.938572,0.000000,-0.507659,0.099204,1.784293,0.929691,-0.687833,0.091996,1.776724,0.863715,-0.563386,0.122425,1.798287,0.852794,-0.600199,0.119787,1.896569,0.000000,-0.643794,0.135015,1.849442,0.000000,-0.706720,0.090076,1.829954,-0.563216,0.122327,1.798369,,,,,,,-0.496954,0.196915,1.850476,-0.472053,0.148290,1.931228,-0.510451,0.196223,1.896537,-0.445054,0.146592,1.846115,-0.447240,0.188356,1.893204,,,,-0.507414,0.099222,1.784442,-0.687978,0.092419,1.775865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,4.583333,-0.007901,-0.573492,0.007736,-0.819136,-0.546218,0.135803,1.859333,0.000292,-0.699701,0.091340,1.830529,0.792213,-0.489248,0.196882,1.852679,0.878222,-0.468382,0.145213,1.932889,0.000001,-0.503095,0.196349,1.898211,0.975657,-0.437882,0.145996,1.848293,0.980766,-0.439963,0.188001,1.895084,0.965613,-0.548971,0.095695,1.940511,0.000000,-0.500510,0.098837,1.786406,0.928183,-0.680695,0.092717,1.778161,0.757705,-0.556146,0.122455,1.800096,0.946734,-0.593356,0.120413,1.898242,0.000000,-0.636672,0.135734,1.850890,0.000000,-0.700128,0.091836,1.829176,-0.556186,0.122119,1.800682,,,,,,,-0.489496,0.196830,1.852466,,,,-0.503088,0.196024,1.898457,-0.437639,0.146265,1.848029,-0.439684,0.188048,1.895085,,,,-0.500361,0.099022,1.786579,-0.680779,0.092573,1.778609,,,,,,,,,,,,,,,,,,,-0.465631,0.147566,1.933553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,4.591667,-0.008091,-0.574825,0.008641,-0.818191,-0.538909,0.135726,1.861412,0.000651,-0.692561,0.091504,1.833143,0.624188,-0.481858,0.196704,1.854530,0.917188,-0.460816,0.145055,1.934706,0.000000,-0.495556,0.196226,1.900106,0.897948,-0.430593,0.145728,1.850010,0.887867,-0.432449,0.187768,1.896779,0.929281,-0.541464,0.095679,1.942626,0.000000,-0.493504,0.098633,1.788362,0.926615,-0.673724,0.092813,1.780711,0.880499,-0.549054,0.122355,1.802218,0.830875,-0.585945,0.120443,1.900486,0.000000,-0.629390,0.135805,1.853266,0.000000,-0.693052,0.091887,1.831871,-0.548996,0.122107,1.802809,,,,,,,-0.482141,0.196548,1.854329,-0.458354,0.147104,1.935681,-0.495378,0.196019,1.900445,-0.430266,0.146078,1.849716,-0.432151,0.187821,1.896775,,,,-0.493354,0.098769,1.788581,-0.674109,0.092581,1.780997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,4.600000,-0.008089,-0.578671,0.006541,-0.815495,-0.531358,0.135443,1.863852,0.000565,-0.685114,0.090759,1.836909,0.802764,-0.474584,0.196635,1.856591,0.883987,-0.452614,0.144859,1.936436,0.216436,-0.487853,0.195996,1.902293,0.937388,-0.423188,0.145849,1.851463,0.929630,-0.424751,0.187765,1.898353,0.950288,-0.533014,0.095184,1.944985,0.000000,-0.486511,0.098691,1.790286,0.932575,-0.666774,0.092265,1.784307,0.765488,-0.542010,0.122185,1.804722,0.927511,-0.577973,0.119899,1.903326,0.000000,-0.621911,0.135228,1.856553,0.000000,-0.685471,0.090498,1.837563,-0.541994,0.121960,1.804905,,,,,,,-0.474796,0.196459,1.856219,-0.450804,0.147203,1.937460,-0.488033,0.195834,1.902229,-0.423021,0.146008,1.851302,-0.424690,0.187783,1.898541,,,,-0.486327,0.098726,1.790480,-0.666499,0.092827,1.783609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,4.608333,-0.007629,-0.577831,0.008974,-0.816072,-0.524275,0.135822,1.865502,0.000572,-0.678130,0.091571,1.838413,0.560649,-0.467275,0.196793,1.858136,0.867132,-0.445643,0.145228,1.938209,0.460261,-0.480638,0.196363,1.903813,0.885905,-0.416045,0.145812,1.853292,0.877263,-0.417557,0.187901,1.900029,0.965480,-0.526231,0.095861,1.946776,0.000000,-0.479408,0.098652,1.792159,0.942118,-0.659680,0.092825,1.785843,0.866050,-0.534855,0.122389,1.806399,0.858554,-0.571021,0.120581,1.904939,0.000000,-0.614813,0.135893,1.858023,0.000000,-0.678519,0.092103,1.836783,-0.534886,0.122117,1.806894,,,,,,,-0.467644,0.196455,1.857956,-0.444510,0.146658,1.939363,-0.480537,0.196001,1.904072,-0.415773,0.146008,1.852934,-0.417452,0.187812,1.900036,,,,-0.479284,0.098806,1.792279,-0.660132,0.092590,1.786008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,4.616667,-0.008148,-0.581825,0.006078,-0.813250,-0.516814,0.135473,1.867797,0.000583,-0.670743,0.090699,1.842013,0.833469,-0.460141,0.196711,1.860141,0.865938,-0.437518,0.144893,1.939776,0.251336,-0.473056,0.196029,1.905943,0.895277,-0.408751,0.145965,1.854579,0.913541,-0.409981,0.187846,1.901510,0.982485,-0.517814,0.095156,1.948912,0.000000,-0.472512,0.098804,1.793860,0.927770,-0.652811,0.092255,1.789271,0.805764,-0.527914,0.122249,1.808741,0.927424,-0.563111,0.119868,1.907619,0.000000,-0.607421,0.135199,1.861198,0.000000,-0.670929,0.090495,1.842619,-0.527751,0.122105,1.808934,,,,,,,-0.460455,0.196491,1.859766,-0.435816,0.146932,1.941160,-0.473376,0.195771,1.905861,-0.408513,0.146142,1.854401,-0.409985,0.187821,1.901575,,,,-0.472341,0.098794,1.794094,-0.652715,0.092751,1.788682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,4.625000,-0.007617,-0.581564,0.008546,-0.813420,-0.509733,0.135781,1.869467,0.000586,-0.663798,0.091434,1.843761,0.476943,-0.452847,0.196797,1.861615,0.885354,-0.430446,0.145201,1.941457,0.457186,-0.465791,0.196331,1.907412,0.878632,-0.401627,0.145856,1.856273,0.868144,-0.402741,0.187917,1.903046,0.952716,-0.510916,0.095771,1.950732,0.000000,-0.465513,0.098686,1.795694,0.949172,-0.645831,0.092732,1.791025,0.887328,-0.520844,0.122374,1.810455,0.875827,-0.556105,0.120483,1.909321,0.000000,-0.600336,0.135791,1.862817,0.000000,-0.664356,0.092166,1.841882,-0.520816,0.122142,1.810894,,,,,,,-0.453137,0.196560,1.861350,-0.429499,0.146382,1.943014,-0.465774,0.195874,1.907574,-0.401362,0.146150,1.855924,-0.402622,0.187778,1.903096,,,,-0.465375,0.098766,1.795821,-0.646228,0.092554,1.791142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,4.633333,-0.007992,-0.584029,0.008848,-0.811645,-0.502212,0.135804,1.871569,0.000474,-0.656471,0.091607,1.846785,0.476943,-0.445319,0.196770,1.863392,0.885354,-0.422481,0.145128,1.943079,0.457186,-0.457985,0.196301,1.909266,0.878632,-0.394179,0.145784,1.857722,0.868144,-0.394971,0.187831,1.904515,0.952716,-0.502939,0.095768,1.952826,0.000000,-0.458475,0.098693,1.797517,0.949172,-0.638823,0.092906,1.793941,0.887328,-0.513694,0.122427,1.812621,0.875827,-0.548356,0.120535,1.911699,0.000000,-0.592854,0.135899,1.865469,0.000000,,,,-0.513678,0.122110,1.812922,,,,,,,-0.445654,0.196513,1.862987,-0.422064,0.146287,1.944644,-0.458294,0.195783,1.909215,-0.393949,0.146008,1.857279,-0.394902,0.187669,1.904454,,,,-0.458393,0.098794,1.797550,-0.638787,0.093247,1.793774,,,,-0.653744,0.093722,1.843086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,4.641667,-0.008822,-0.587446,0.008140,-0.809174,-0.494871,0.135713,1.873766,0.000547,-0.649325,0.091541,1.850179,0.000000,-0.438060,0.196709,1.865249,0.853732,-0.414543,0.144890,1.944624,0.502088,-0.450339,0.196133,1.911228,0.848581,-0.386960,0.145746,1.859034,0.863122,-0.387366,0.187686,1.905927,0.953435,-0.494907,0.095492,1.954935,0.000000,-0.451751,0.098778,1.799265,0.966414,-0.632122,0.092963,1.797191,0.904668,-0.506845,0.122467,1.814886,0.890736,-0.540673,0.120343,1.914247,0.000000,-0.585561,0.135803,1.868428,0.000000,-0.649631,0.091260,1.850751,-0.506792,0.122333,1.814879,,,,,,,-0.438097,0.196588,1.864620,-0.415118,0.145797,1.946450,-0.450453,0.196003,1.911680,-0.386697,0.145762,1.858671,-0.387186,0.187598,1.905816,,,,-0.451485,0.098818,1.799242,-0.632165,0.093244,1.796463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,4.650000,-0.009226,-0.587791,0.009744,-0.808902,-0.487627,0.135930,1.875534,0.000512,-0.642237,0.092204,1.852139,0.823196,-0.430636,0.196741,1.866891,0.839498,-0.407208,0.144947,1.946308,0.470458,-0.442876,0.196258,1.912881,0.878919,-0.379699,0.145614,1.860692,0.887940,-0.379934,0.187612,1.907535,0.942878,-0.487713,0.095809,1.956752,0.000000,-0.444688,0.098773,1.801039,0.932435,-0.625078,0.093509,1.799134,0.804684,-0.499695,0.122649,1.816681,0.963989,-0.533439,0.120751,1.916074,0.000000,-0.578321,0.136292,1.870277,0.000000,,,,-0.499635,0.122332,1.816891,,,,,,,-0.430808,0.196524,1.866267,-0.407625,0.145556,1.948170,-0.443033,0.196087,1.913392,-0.379460,0.145834,1.860139,-0.379794,0.187498,1.907307,,,,-0.444603,0.098829,1.800992,-0.625064,0.093745,1.798930,,,,-0.639419,0.094653,1.848138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,4.658333,-0.009478,-0.590975,0.008342,-0.806591,-0.480252,0.135897,1.877538,0.000569,-0.634954,0.091913,1.855260,0.849608,-0.423451,0.196840,1.868581,0.826265,-0.399298,0.144921,1.947700,0.427953,-0.435329,0.196234,1.914664,0.877254,-0.372463,0.145827,1.861872,0.878824,-0.372414,0.187724,1.908806,0.947482,-0.479622,0.095601,1.958667,0.000000,-0.437825,0.098986,1.802628,0.936642,-0.618213,0.093366,1.802126,0.784646,-0.492754,0.122719,1.818753,0.945647,-0.525715,0.120539,1.918403,0.000000,-0.570985,0.136090,1.872993,0.000000,-0.635109,0.091652,1.855779,-0.492698,0.122519,1.818817,,,,,,,-0.423502,0.196722,1.867898,-0.399898,0.145673,1.949776,-0.435426,0.196260,1.915145,-0.372166,0.145936,1.861505,-0.372289,0.187565,1.908749,,,,-0.437572,0.099000,1.802628,-0.618415,0.093672,1.801346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,4.666667,-0.009509,-0.592405,0.008208,-0.805542,-0.472902,0.135866,1.879248,0.000526,-0.627674,0.091859,1.857508,0.858541,-0.416145,0.196822,1.870105,0.829970,-0.391702,0.144889,1.949125,0.230285,-0.427859,0.196202,1.916230,0.844076,-0.365171,0.145821,1.863203,0.916550,-0.364963,0.187706,1.910147,0.976453,-0.471977,0.095550,1.960364,0.000000,-0.430734,0.098982,1.804179,0.937737,-0.611122,0.093329,1.804315,0.781898,-0.485610,0.122701,1.820504,0.917875,-0.518217,0.120489,1.920270,0.000000,-0.563651,0.136043,1.875025,0.000000,-0.627654,0.091693,1.858048,-0.485497,0.122444,1.820675,,,,,,,-0.416354,0.196670,1.869476,-0.393558,0.145209,1.951561,-0.428165,0.196151,1.916772,-0.364978,0.145940,1.862958,-0.364989,0.187710,1.910056,,,,-0.430571,0.098907,1.804352,-0.610953,0.093907,1.803684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,4.675000,-0.009078,-0.593962,0.007614,-0.804406,-0.465669,0.135874,1.881006,0.000582,-0.620458,0.091639,1.859859,0.866906,-0.409038,0.196914,1.871648,0.833996,-0.384214,0.145012,1.950570,0.293349,-0.420574,0.196275,1.917818,0.861841,-0.358016,0.145989,1.864547,0.910309,-0.357689,0.187872,1.911492,0.977842,-0.464373,0.095554,1.962115,0.000000,-0.423736,0.099056,1.805773,0.933654,-0.604114,0.093136,1.806603,0.825693,-0.478584,0.122693,1.822311,0.934269,-0.510803,0.120428,1.922202,0.000000,-0.556434,0.135917,1.877132,0.000000,-0.620648,0.091457,1.860322,-0.478543,0.122451,1.822407,,,,,,,-0.409200,0.196776,1.871019,-0.385109,0.145534,1.953200,-0.420800,0.196339,1.918318,-0.357789,0.146070,1.864281,-0.357636,0.187826,1.911438,,,,-0.423474,0.099018,1.805778,-0.603974,0.093551,1.806060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,4.683333,-0.008303,-0.595558,0.007437,-0.803235,-0.458394,0.135849,1.882694,0.000598,-0.613212,0.091405,1.862205,0.850405,-0.401875,0.196949,1.873052,0.861919,-0.376675,0.145156,1.951926,0.150784,-0.413227,0.196341,1.919268,0.822289,-0.350819,0.146079,1.865798,0.885520,-0.350357,0.188008,1.912701,0.975319,-0.456727,0.095612,1.963838,0.000000,-0.416715,0.099007,1.807332,0.923979,-0.597080,0.092869,1.808883,0.843534,-0.471526,0.122594,1.824064,0.924531,-0.503345,0.120389,1.924084,0.000000,-0.549173,0.135778,1.879181,0.000000,-0.613473,0.091363,1.862742,-0.471336,0.122365,1.824116,,,,,,,-0.402019,0.196808,1.872537,-0.378590,0.145214,1.954731,-0.413541,0.196311,1.919905,-0.350490,0.146272,1.865545,-0.350381,0.188006,1.912605,,,,-0.416459,0.098944,1.807484,-0.597092,0.093183,1.808342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,4.691667,-0.007963,-0.597043,0.006943,-0.802140,-0.451105,0.135851,1.884319,0.000659,-0.605944,0.091222,1.864397,0.850405,-0.394696,0.197019,1.874473,0.861919,-0.369143,0.145251,1.953249,0.150784,-0.405876,0.196394,1.920731,0.822289,-0.343606,0.146212,1.867027,0.885520,-0.343022,0.188138,1.913931,0.975319,-0.449090,0.095609,1.965452,0.000000,-0.409660,0.099066,1.808801,0.923979,-0.590011,0.092709,1.811016,0.843534,-0.464437,0.122584,1.825736,0.924531,-0.495885,0.120333,1.925873,0.000000,-0.541896,0.135670,1.881140,0.000000,-0.606301,0.090969,1.864892,-0.464384,0.122359,1.825875,,,,,,,-0.394855,0.196814,1.873929,-0.371208,0.145191,1.956217,-0.406195,0.196573,1.921277,-0.343230,0.146373,1.866714,-0.342929,0.188068,1.913960,,,,-0.409408,0.099016,1.808954,-0.589927,0.093173,1.810483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,4.700000,-0.007017,-0.598715,0.007075,-0.800900,-0.443830,0.135803,1.886006,0.000655,-0.598709,0.090999,1.866804,0.834765,-0.387519,0.197008,1.875825,0.849244,-0.361589,0.145391,1.954578,0.096024,-0.398506,0.196448,1.922130,0.835609,-0.336414,0.146235,1.868249,0.870990,-0.335673,0.188239,1.915081,0.970158,-0.441439,0.095696,1.967196,0.000000,-0.402666,0.098933,1.810375,0.925343,-0.583000,0.092414,1.813355,0.822051,-0.457394,0.122429,1.827501,0.932487,-0.488422,0.120312,1.927772,0.000000,-0.534634,0.135534,1.883207,0.000000,-0.599061,0.090916,1.867287,-0.457228,0.122210,1.827566,,,,,,,-0.387638,0.196894,1.875299,-0.363982,0.145180,1.957641,-0.398646,0.196418,1.922793,-0.336135,0.146394,1.868000,-0.335612,0.188316,1.915020,,,,-0.402480,0.098907,1.810555,-0.583057,0.092651,1.812770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
