Format Version,1.23,Take Name,BW_70,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-04 04.42.48.492 PM,Total Frames in Take,773,Total Exported Frames,773,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
569,4.741667,-0.010068,0.890468,0.010712,0.454808,-1.797236,0.154328,1.392984,0.001095,-1.847881,0.145499,1.458460,0.807900,-1.875036,0.145972,1.421252,0.801107,-1.717851,0.162945,1.364532,0.837299,-1.748175,0.162897,1.327693,0.746358,-1.848468,0.145454,1.458954,-1.875690,0.145847,1.421687,-1.717399,0.162975,1.364064,-1.747309,0.163050,1.327186,2.268538,0.043524,0.426677,,,,,,,,,,,,,,,
570,4.750000,-0.010091,0.890626,0.011102,0.454489,-1.798094,0.154396,1.393563,0.001074,-1.848688,0.145503,1.459070,0.811762,-1.875870,0.145991,1.421882,0.802602,-1.718732,0.163063,1.365060,0.827341,-1.749083,0.163028,1.328242,0.765532,-1.849277,0.145476,1.459539,-1.876510,0.145849,1.422323,-1.718287,0.163083,1.364532,-1.748252,0.163186,1.327837,2.268531,0.043526,0.426665,,,,,,,,,,,,,,,
571,4.758333,-0.010800,0.890324,0.011760,0.455048,-1.799078,0.154398,1.394282,0.000975,-1.849740,0.145375,1.459719,0.811762,-1.876875,0.145832,1.422496,0.802602,-1.719697,0.163227,1.365884,0.827341,-1.750001,0.163156,1.329028,0.765532,-1.850211,0.145351,1.460186,-1.877471,0.145702,1.422878,-1.719377,0.163223,1.365623,-1.749147,0.163339,1.328355,2.268542,0.043521,0.426670,,,,,,,,,,,,,,,
572,4.766667,-0.011438,0.890460,0.012486,0.454747,-1.799885,0.154458,1.394809,0.001070,-1.850487,0.145298,1.460273,0.833972,-1.877647,0.145733,1.423069,0.820145,-1.720538,0.163450,1.366364,0.896700,-1.750866,0.163350,1.329528,0.724461,-1.850987,0.145232,1.460775,-1.878334,0.145630,1.423468,-1.720118,0.163499,1.366006,-1.750006,0.163486,1.328919,2.268530,0.043523,0.426660,,,,,,,,,,,,,,,
573,4.775000,-0.010328,0.890952,0.012920,0.453796,-1.800547,0.154476,1.395260,0.001199,-1.851021,0.145282,1.460818,0.822065,-1.878262,0.145824,1.423674,0.799628,-1.721249,0.163394,1.366659,0.861468,-1.751657,0.163406,1.329889,0.734285,-1.851567,0.145232,1.461182,-1.879173,0.145663,1.424360,-1.720742,0.163453,1.366137,-1.750754,0.163547,1.329415,2.268540,0.043520,0.426676,,,,,,,,,,,,,,,
574,4.783333,-0.009564,0.890619,0.013757,0.454442,-1.801055,0.154565,1.395611,0.000984,-1.851627,0.145256,1.461077,0.836444,-1.878815,0.145897,1.423895,0.819973,-1.721711,0.163497,1.367141,0.800216,-1.752066,0.163609,1.330329,0.834586,-1.852110,0.145249,1.461518,-1.879442,0.145750,1.424218,-1.721238,0.163520,1.366498,-1.751429,0.163739,1.330208,2.268536,0.043539,0.426688,,,,,,,,,,,,,,,
575,4.791667,-0.010744,0.890462,0.012297,0.454765,-1.801465,0.154547,1.395844,0.000884,-1.852081,0.145439,1.461304,0.839349,-1.879241,0.145923,1.424100,0.840900,-1.722106,0.163436,1.367404,0.907711,-1.752433,0.163389,1.330567,0.755835,-1.852536,0.145366,1.461752,-1.879764,0.145854,1.424454,-1.721818,0.163478,1.367177,-1.751688,0.163496,1.329945,2.268532,0.043525,0.426699,,,,,,,,,,,,,,,
576,4.800000,-0.010771,0.890464,0.011023,0.454792,-1.801720,0.154537,1.395946,0.000934,-1.852351,0.145635,1.461423,0.851555,-1.879507,0.146064,1.424215,0.815315,-1.722349,0.163273,1.367491,0.900583,-1.752673,0.163175,1.330653,0.741427,-1.852783,0.145609,1.461830,-1.880111,0.145944,1.424624,-1.722018,0.163277,1.367271,-1.751893,0.163333,1.329993,2.268540,0.043537,0.426686,,,,,,,,,,,,,,,
577,4.808333,-0.009891,0.890789,0.009946,0.454201,-1.801976,0.154473,1.395939,0.000969,-1.852541,0.145775,1.461495,0.831532,-1.879746,0.146230,1.424323,0.821227,-1.722621,0.162975,1.367368,0.864035,-1.752995,0.162912,1.330570,0.773795,-1.853039,0.145773,1.461949,-1.880333,0.146083,1.424704,-1.722280,0.162962,1.366945,-1.752218,0.163082,1.330140,2.268543,0.043505,0.426665,,,,,,,,,,,,,,,
578,4.816667,-0.010252,0.890521,0.009259,0.454733,-1.802235,0.154492,1.396147,0.000888,-1.852880,0.145893,1.461654,0.831532,-1.880039,0.146291,1.424449,0.821227,-1.722846,0.162951,1.367659,0.864035,-1.753175,0.162831,1.330825,0.773795,-1.853333,0.145891,1.462088,-1.880569,0.146155,1.424816,-1.722579,0.162923,1.367416,-1.752391,0.163013,1.330212,2.268539,0.043519,0.426681,,,,,,,,,,,,,,,
579,4.825000,-0.010290,0.890472,0.009409,0.454825,-1.802496,0.154493,1.396324,0.000973,-1.853152,0.145869,1.461819,0.843091,-1.880304,0.146270,1.424608,0.835350,-1.723102,0.162975,1.367855,0.909474,-1.753424,0.162858,1.331014,0.747023,-1.853657,0.145842,1.462305,-1.880864,0.146148,1.424984,-1.722770,0.162971,1.367595,-1.752587,0.163033,1.330328,2.268534,0.043533,0.426687,,,,,,,,,,,,,,,
580,4.833333,-0.010937,0.890444,0.009673,0.454860,-1.802758,0.154521,1.396490,0.000998,-1.853408,0.145834,1.461981,0.824567,-1.880557,0.146193,1.424768,0.828681,-1.723373,0.163110,1.368027,0.894531,-1.753692,0.162947,1.331183,0.725961,-1.853916,0.145778,1.462478,-1.881135,0.146097,1.425145,-1.723042,0.163134,1.367761,-1.752815,0.163095,1.330476,2.268532,0.043520,0.426666,,,,,,,,,,,,,,,
581,4.841667,-0.011662,0.890472,0.009979,0.454780,-1.802986,0.154556,1.396651,0.001032,-1.853612,0.145797,1.462151,0.821669,-1.880768,0.146109,1.424942,0.825898,-1.723620,0.163267,1.368174,0.893489,-1.753944,0.163052,1.331336,0.716063,-1.854111,0.145739,1.462635,-1.881390,0.146011,1.425344,-1.723263,0.163297,1.367908,-1.753039,0.163200,1.330603,2.268543,0.043534,0.426682,,,,,,,,,,,,,,,
582,4.850000,-0.011482,0.890746,0.010257,0.454240,-1.803108,0.154570,1.396665,0.001141,-1.853655,0.145772,1.462222,0.807371,-1.880856,0.146110,1.425046,0.796354,-1.723776,0.163293,1.368098,0.849264,-1.754145,0.163104,1.331296,0.714311,-1.854216,0.145741,1.462749,-1.881542,0.145965,1.425461,-1.723357,0.163303,1.367664,-1.753185,0.163296,1.330707,2.268535,0.043532,0.426688,,,,,,,,,,,,,,,
583,4.858333,-0.012371,0.890448,0.009959,0.454808,-1.803156,0.154600,1.396801,0.000974,-1.853777,0.145823,1.462303,0.836234,-1.880930,0.146076,1.425091,0.814706,-1.723798,0.163390,1.368325,0.883463,-1.754119,0.163112,1.331484,0.747702,-1.854238,0.145752,1.462763,-1.881557,0.145997,1.425479,-1.723442,0.163441,1.368029,-1.753317,0.163220,1.330881,2.268545,0.043535,0.426684,,,,,,,,,,,,,,,
584,4.866667,-0.011921,0.890480,0.010084,0.454754,-1.803057,0.154598,1.396729,0.001034,-1.853675,0.145814,1.462233,0.828173,-1.880833,0.146109,1.425025,0.808903,-1.723698,0.163351,1.368248,0.885821,-1.754023,0.163117,1.331411,0.709197,-1.854166,0.145759,1.462711,-1.881472,0.146006,1.425431,-1.723333,0.163380,1.367974,-1.753121,0.163269,1.330692,2.268537,0.043525,0.426659,,,,,,,,,,,,,,,
585,4.875000,-0.011422,0.890470,0.009888,0.454791,-1.802900,0.154559,1.396629,0.001039,-1.853532,0.145823,1.462128,0.822606,-1.880687,0.146151,1.424919,0.812422,-1.723529,0.163231,1.368155,0.884436,-1.753852,0.163033,1.331316,0.706700,-1.854042,0.145771,1.462619,-1.881312,0.146044,1.425321,-1.723163,0.163255,1.367873,-1.752942,0.163193,1.330592,2.268538,0.043506,0.426685,,,,,,,,,,,,,,,
586,4.883333,-0.010689,0.890482,0.009597,0.454791,-1.802689,0.154546,1.396493,0.001001,-1.853334,0.145880,1.461991,0.822606,-1.880489,0.146256,1.424782,0.812422,-1.723305,0.163098,1.368018,0.884436,-1.753629,0.162953,1.331179,0.706700,-1.853853,0.145830,1.462494,-1.881060,0.146153,1.425158,-1.722969,0.163115,1.367741,-1.752756,0.163109,1.330482,2.268540,0.043528,0.426706,,,,,,,,,,,,,,,
587,4.891667,-0.010138,0.890519,0.009247,0.454738,-1.802461,0.154505,1.396339,0.000983,-1.853108,0.145912,1.461845,0.818725,-1.880267,0.146319,1.424640,0.827225,-1.723070,0.162949,1.367853,0.891054,-1.753399,0.162840,1.331018,0.717861,-1.853613,0.145888,1.462335,-1.880834,0.146193,1.425015,-1.722731,0.162942,1.367594,-1.752559,0.163020,1.330324,2.268535,0.043522,0.426677,,,,,,,,,,,,,,,
588,4.900000,-0.009762,0.890554,0.008943,0.454684,-1.802245,0.154504,1.396156,0.000915,-1.852892,0.145972,1.461671,0.823914,-1.880056,0.146397,1.424469,0.827217,-1.722850,0.162867,1.367658,0.893455,-1.753184,0.162779,1.330827,0.723919,-1.853362,0.145968,1.462120,-1.880595,0.146260,1.424840,-1.722565,0.162841,1.367405,-1.752378,0.162964,1.330196,2.268541,0.043525,0.426670,,,,,,,,,,,,,,,
589,4.908333,-0.010144,0.890472,0.008630,0.454843,-1.802031,0.154552,1.396003,0.000895,-1.852699,0.146059,1.461506,0.846329,-1.879849,0.146439,1.424294,0.825511,-1.722628,0.162921,1.367526,0.895823,-1.752948,0.162787,1.330685,0.761103,-1.853149,0.146061,1.461924,-1.880413,0.146298,1.424680,-1.722295,0.162897,1.367278,-1.752221,0.162961,1.330090,2.268537,0.043507,0.426675,,,,,,,,,,,,,,,
590,4.916667,-0.009651,0.890683,0.008628,0.454441,-1.801797,0.154620,1.395757,0.001017,-1.852412,0.146143,1.461303,0.835227,-1.879596,0.146564,1.424116,0.799895,-1.722413,0.162932,1.367211,0.859510,-1.752767,0.162841,1.330397,0.750893,-1.852910,0.146184,1.461733,-1.880243,0.146368,1.424544,-1.722044,0.162879,1.366791,-1.751922,0.163068,1.329921,2.268540,0.043530,0.426672,,,,,,,,,,,,,,,
591,4.925000,-0.009718,0.890757,0.008484,0.454296,-1.801564,0.154684,1.395573,0.001075,-1.852158,0.146229,1.461138,0.821603,-1.879354,0.146638,1.423960,0.786895,-1.722189,0.162986,1.367000,0.825142,-1.752555,0.162884,1.330195,0.770135,-1.852710,0.146258,1.461589,-1.880046,0.146442,1.424416,-1.721724,0.162957,1.366477,-1.751750,0.163087,1.329799,2.268545,0.043521,0.426672,,,,,,,,,,,,,,,
592,4.933333,-0.009189,0.890809,0.008680,0.454202,-1.801350,0.154744,1.395411,0.001159,-1.851935,0.146273,1.460981,0.806793,-1.879139,0.146734,1.423809,0.773297,-1.721975,0.163009,1.366826,0.826600,-1.752349,0.162960,1.330029,0.728828,-1.852527,0.146318,1.461476,-1.879872,0.146499,1.424288,-1.721485,0.162955,1.366338,-1.751440,0.163226,1.329500,2.268541,0.043500,0.426665,,,,,,,,,,,,,,,
593,4.941667,-0.009224,0.890931,0.008078,0.453972,-1.801143,0.154769,1.395216,0.001166,-1.851699,0.146396,1.460821,0.806793,-1.878922,0.146828,1.423662,0.773297,-1.721779,0.162964,1.366582,0.826600,-1.752172,0.162889,1.329800,0.728828,-1.852315,0.146429,1.461349,-1.879642,0.146605,1.424136,-1.721243,0.162915,1.366163,-1.751277,0.163158,1.329146,2.268538,0.043519,0.426662,,,,,,,,,,,,,,,
594,4.950000,-0.008739,0.890949,0.007582,0.453956,-1.800895,0.154848,1.395048,0.001136,-1.851460,0.146570,1.460658,0.797053,-1.878684,0.147022,1.423501,0.777453,-1.721522,0.162926,1.366406,0.829570,-1.751917,0.162874,1.329626,0.714715,-1.852077,0.146600,1.461193,-1.879370,0.146814,1.423951,-1.720986,0.162880,1.365996,-1.751062,0.163124,1.328986,2.268536,0.043523,0.426684,,,,,,,,,,,,,,,
595,4.958333,-0.009495,0.890725,0.006671,0.454394,-1.800675,0.154942,1.394940,0.001074,-1.851302,0.146788,1.460518,0.795669,-1.878488,0.147141,1.423332,0.788304,-1.721277,0.162995,1.366360,0.830941,-1.751634,0.162843,1.329549,0.725953,-1.851856,0.146746,1.461017,-1.879087,0.147032,1.423746,-1.720805,0.163013,1.366111,-1.750857,0.162993,1.328790,2.268538,0.043537,0.426692,,,,,,,,,,,,,,,
596,4.966667,-0.009021,0.890692,0.006084,0.454477,-1.800416,0.155037,1.394741,0.001039,-1.851066,0.146994,1.460315,0.813224,-1.878245,0.147361,1.423124,0.815907,-1.721001,0.162964,1.366171,0.866621,-1.751353,0.162831,1.329355,0.725882,-1.851612,0.146931,1.460824,-1.878821,0.147281,1.423509,-1.720528,0.163005,1.365922,-1.750642,0.162942,1.328648,2.268536,0.043527,0.426675,,,,,,,,,,,,,,,
597,4.975000,-0.007655,0.890885,0.005843,0.454127,-1.800179,0.155106,1.394492,0.001050,-1.850796,0.147144,1.460101,0.794110,-1.878005,0.147613,1.422931,0.820889,-1.720767,0.162844,1.365864,0.849048,-1.751148,0.162822,1.329072,0.745687,-1.851415,0.147133,1.460644,-1.878584,0.147472,1.423329,-1.720286,0.162834,1.365498,-1.750366,0.163001,1.328446,2.268531,0.043528,0.426665,,,,,,,,,,,,,,,
598,4.983333,-0.007726,0.890600,0.005506,0.454689,-1.800000,0.155235,1.394485,0.001032,-1.850702,0.147325,1.460035,0.814911,-1.877863,0.147774,1.422831,0.829753,-1.720550,0.162940,1.365952,0.882263,-1.750885,0.162899,1.329122,0.725187,-1.851247,0.147300,1.460535,-1.878411,0.147659,1.423219,-1.720133,0.162937,1.365734,-1.750113,0.163064,1.328356,2.268540,0.043533,0.426678,,,,,,,,,,,,,,,
599,4.991667,-0.007473,0.890613,0.005012,0.454672,-1.799822,0.155360,1.394375,0.000994,-1.850529,0.147539,1.459932,0.819085,-1.877691,0.147988,1.422729,0.838986,-1.720366,0.162975,1.365835,0.893544,-1.750702,0.162938,1.329005,0.731115,-1.851048,0.147524,1.460436,-1.878212,0.147870,1.423088,-1.719989,0.162960,1.365639,-1.749953,0.163107,1.328253,2.268536,0.043543,0.426689,,,,,,,,,,,,,,,
600,5.000000,-0.007005,0.890662,0.005011,0.454584,-1.799677,0.155450,1.394260,0.001061,-1.850377,0.147643,1.459824,0.813772,-1.877546,0.148131,1.422627,0.836264,-1.720221,0.163011,1.365706,0.898844,-1.750565,0.163014,1.328883,0.691376,-1.850901,0.147643,1.460353,-1.878078,0.147990,1.422982,-1.719855,0.162971,1.365538,-1.749723,0.163234,1.328007,2.268526,0.043528,0.426687,,,,,,,,,,,,,,,
601,5.008333,-0.006790,0.890670,0.004569,0.454577,-1.799559,0.155502,1.394159,0.001058,-1.850263,0.147774,1.459729,0.813772,-1.877433,0.148261,1.422532,0.836264,-1.720097,0.162984,1.365600,0.898844,-1.750441,0.162989,1.328777,0.691376,-1.850802,0.147760,1.460268,-1.877950,0.148138,1.422884,-1.719735,0.162959,1.365424,-1.749595,0.163188,1.327906,2.268538,0.043513,0.426669,,,,,,,,,,,,,,,
602,5.016667,-0.006607,0.890660,0.004224,0.454603,-1.799452,0.155545,1.394072,0.001031,-1.850165,0.147878,1.459642,0.809357,-1.877332,0.148366,1.422443,0.840613,-1.719984,0.162963,1.365514,0.899226,-1.750326,0.162971,1.328690,0.692361,-1.850699,0.147863,1.460175,-1.877834,0.148249,1.422789,-1.719631,0.162940,1.365345,-1.749511,0.163158,1.327843,2.268538,0.043532,0.426677,,,,,,,,,,,,,,,
603,5.025000,-0.006049,0.890880,0.003978,0.454182,-1.799378,0.155552,1.393909,0.001063,-1.850038,0.147943,1.459527,0.811396,-1.877240,0.148467,1.422354,0.844909,-1.719928,0.162875,1.365276,0.902108,-1.750305,0.162923,1.328481,0.702700,-1.850661,0.147940,1.460119,-1.877786,0.148327,1.422711,-1.719520,0.162848,1.364948,-1.749441,0.163122,1.327779,2.268531,0.043519,0.426665,,,,,,,,,,,,,,,
604,5.033333,-0.006697,0.890610,0.003718,0.454704,-1.799353,0.155573,1.393944,0.001046,-1.850085,0.147986,1.459509,0.804355,-1.877243,0.148446,1.422303,0.846595,-1.719877,0.162939,1.365397,0.897554,-1.750210,0.162920,1.328565,0.701516,-1.850640,0.147956,1.460059,-1.877741,0.148343,1.422647,-1.719511,0.162931,1.365212,-1.749388,0.163089,1.327716,2.268542,0.043527,0.426669,,,,,,,,,,,,,,,
605,5.041667,-0.006133,0.890876,0.003732,0.454191,-1.799321,0.155550,1.393825,0.001073,-1.849984,0.147979,1.459445,0.784606,-1.877185,0.148485,1.422271,0.830344,-1.719871,0.162853,1.365189,0.866673,-1.750247,0.162883,1.328393,0.715076,-1.850608,0.147980,1.460039,-1.877741,0.148339,1.422631,-1.719456,0.162820,1.364855,-1.749374,0.163090,1.327690,2.268547,0.043521,0.426680,,,,,,,,,,,,,,,
606,5.050000,-0.006231,0.890875,0.003674,0.454191,-1.799327,0.155574,1.393822,0.001072,-1.849989,0.148010,1.459443,0.783923,-1.877190,0.148505,1.422269,0.830707,-1.719877,0.162881,1.365185,0.865574,-1.750253,0.162901,1.328389,0.717788,-1.850616,0.148007,1.460038,-1.877745,0.148364,1.422630,-1.719458,0.162853,1.364850,-1.749389,0.163101,1.327690,2.268550,0.043503,0.426687,,,,,,,,,,,,,,,
607,5.058333,-0.006748,0.890629,0.003704,0.454666,-1.799358,0.155604,1.393921,0.001033,-1.850083,0.148018,1.459492,0.807707,-1.877245,0.148473,1.422288,0.846464,-1.719885,0.162974,1.365367,0.899262,-1.750221,0.162951,1.328538,0.706275,-1.850628,0.147984,1.460033,-1.877744,0.148375,1.422632,-1.719525,0.162971,1.365185,-1.749408,0.163110,1.327705,2.268538,0.043538,0.426680,,,,,,,,,,,,,,,
608,5.066667,-0.006790,0.890621,0.003709,0.454681,-1.799383,0.155583,1.393941,0.001044,-1.850109,0.147994,1.459509,0.807707,-1.877270,0.148446,1.422305,0.846464,-1.719909,0.162958,1.365389,0.899262,-1.750244,0.162931,1.328559,0.706275,-1.850644,0.147970,1.460057,-1.877784,0.148338,1.422644,-1.719547,0.162946,1.365209,-1.749426,0.163105,1.327717,2.268528,0.043521,0.426684,,,,,,,,,,,,,,,
609,5.075000,-0.006729,0.890611,0.003797,0.454699,-1.799413,0.155579,1.393968,0.001051,-1.850143,0.147978,1.459533,0.808563,-1.877301,0.148439,1.422328,0.843774,-1.719938,0.162959,1.365421,0.898830,-1.750272,0.162941,1.328590,0.703345,-1.850680,0.147957,1.460083,-1.877819,0.148327,1.422668,-1.719571,0.162943,1.365239,-1.749447,0.163119,1.327744,2.268530,0.043510,0.426690,,,,,,,,,,,,,,,
610,5.083333,-0.006641,0.890603,0.003864,0.454718,-1.799430,0.155580,1.393984,0.001026,-1.850163,0.147971,1.459546,0.807741,-1.877320,0.148441,1.422339,0.842611,-1.719953,0.162957,1.365442,0.897554,-1.750286,0.162949,1.328609,0.701220,-1.850704,0.147943,1.460097,-1.877806,0.148338,1.422667,-1.719602,0.162946,1.365271,-1.749487,0.163117,1.327772,2.268551,0.043506,0.426669,,,,,,,,,,,,,,,
611,5.091667,-0.006696,0.890603,0.003959,0.454716,-1.799451,0.155577,1.394020,0.001030,-1.850182,0.147951,1.459581,0.806728,-1.877339,0.148421,1.422374,0.851405,-1.719975,0.162973,1.365478,0.902420,-1.750308,0.162963,1.328646,0.707762,-1.850716,0.147933,1.460123,-1.877838,0.148306,1.422711,-1.719622,0.162952,1.365307,-1.749499,0.163146,1.327805,2.268536,0.043529,0.426691,,,,,,,,,,,,,,,
612,5.100000,-0.006661,0.890646,0.004062,0.454631,-1.799462,0.155565,1.394045,0.001034,-1.850180,0.147924,1.459614,0.810407,-1.877344,0.148400,1.422413,0.845275,-1.719992,0.162970,1.365489,0.901090,-1.750331,0.162967,1.328663,0.704415,-1.850711,0.147910,1.460155,-1.877849,0.148280,1.422751,-1.719635,0.162944,1.365319,-1.749524,0.163156,1.327820,2.268537,0.043509,0.426674,,,,,,,,,,,,,,,
613,5.108333,-0.006725,0.890645,0.004106,0.454630,-1.799470,0.155552,1.394051,0.001051,-1.850187,0.147902,1.459620,0.810918,-1.877351,0.148375,1.422419,0.840481,-1.720001,0.162970,1.365496,0.898986,-1.750340,0.162963,1.328670,0.698446,-1.850714,0.147892,1.460162,-1.877874,0.148249,1.422762,-1.719637,0.162941,1.365321,-1.749513,0.163161,1.327814,2.268543,0.043520,0.426678,,,,,,,,,,,,,,,
614,5.116667,-0.006847,0.890642,0.004017,0.454636,-1.799464,0.155560,1.394045,0.001058,-1.850181,0.147920,1.459615,0.809076,-1.877345,0.148380,1.422414,0.839388,-1.719996,0.162981,1.365489,0.896544,-1.750335,0.162961,1.328662,0.697428,-1.850717,0.147911,1.460160,-1.877871,0.148252,1.422761,-1.719625,0.162952,1.365306,-1.749502,0.163161,1.327807,2.268537,0.043520,0.426682,,,,,,,,,,,,,,,
615,5.125000,-0.006880,0.890611,0.003866,0.454698,-1.799434,0.155599,1.394004,0.001023,-1.850160,0.147983,1.459570,0.809151,-1.877319,0.148433,1.422364,0.848902,-1.719961,0.163005,1.365457,0.903486,-1.750294,0.162976,1.328626,0.705856,-1.850698,0.147954,1.460111,-1.877811,0.148331,1.422701,-1.719616,0.162995,1.365283,-1.749483,0.163142,1.327791,2.268545,0.043532,0.426668,,,,,,,,,,,,,,,
616,5.133333,-0.006282,0.890861,0.003824,0.454217,-1.799394,0.155570,1.393877,0.001050,-1.850057,0.147979,1.459494,0.809151,-1.877256,0.148477,1.422318,0.848902,-1.719944,0.162901,1.365246,0.903486,-1.750317,0.162922,1.328448,0.705856,-1.850668,0.147971,1.460091,-1.877796,0.148343,1.422661,-1.719546,0.162877,1.364923,-1.749470,0.163112,1.327757,2.268522,0.043514,0.426661,,,,,,,,,,,,,,,
617,5.141667,-0.006239,0.890862,0.003779,0.454216,-1.799369,0.155556,1.393858,0.001054,-1.850034,0.147974,1.459475,0.786377,-1.877233,0.148474,1.422300,0.836751,-1.719918,0.162877,1.365227,0.871606,-1.750292,0.162900,1.328429,0.722393,-1.850648,0.147965,1.460061,-1.877779,0.148340,1.422656,-1.719514,0.162855,1.364900,-1.749435,0.163090,1.327734,2.268543,0.043509,0.426657,,,,,,,,,,,,,,,
618,5.150000,-0.006732,0.890625,0.003696,0.454673,-1.799373,0.155578,1.393958,0.001038,-1.850100,0.147994,1.459527,0.787929,-1.877260,0.148450,1.422324,0.833539,-1.719899,0.162946,1.365405,0.869870,-1.750235,0.162923,1.328576,0.720133,-1.850630,0.147969,1.460064,-1.877770,0.148343,1.422668,-1.719542,0.162933,1.365235,-1.749419,0.163095,1.327727,2.268525,0.043520,0.426680,,,,,,,,,,,,,,,
619,5.158333,-0.006670,0.890637,0.003799,0.454651,-1.799364,0.155569,1.393967,0.001041,-1.850087,0.147970,1.459537,0.807992,-1.877249,0.148435,1.422335,0.845412,-1.719891,0.162942,1.365412,0.900849,-1.750228,0.162928,1.328584,0.701003,-1.850623,0.147951,1.460087,-1.877756,0.148321,1.422671,-1.719537,0.162922,1.365233,-1.749403,0.163112,1.327738,2.268535,0.043538,0.426696,,,,,,,,,,,,,,,
620,5.166667,-0.006701,0.890640,0.003845,0.454644,-1.799362,0.155545,1.393964,0.001048,-1.850083,0.147937,1.459535,0.808272,-1.877246,0.148402,1.422333,0.843837,-1.719890,0.162927,1.365408,0.899132,-1.750228,0.162913,1.328581,0.700378,-1.850619,0.147919,1.460083,-1.877758,0.148286,1.422672,-1.719527,0.162907,1.365233,-1.749407,0.163097,1.327727,2.268537,0.043528,0.426682,,,,,,,,,,,,,,,
621,5.175000,-0.006093,0.890891,0.003946,0.454160,-1.799359,0.155508,1.393882,0.001076,-1.850016,0.147903,1.459503,0.785206,-1.877220,0.148421,1.422331,0.829870,-1.719911,0.162832,1.365245,0.868606,-1.750290,0.162875,1.328450,0.709555,-1.850639,0.147907,1.460094,-1.877776,0.148272,1.422694,-1.719502,0.162796,1.364916,-1.749403,0.163089,1.327732,2.268538,0.043507,0.426681,,,,,,,,,,,,,,,
622,5.183333,-0.006629,0.890632,0.003877,0.454659,-1.799380,0.155547,1.393991,0.001045,-1.850104,0.147937,1.459559,0.805653,-1.877266,0.148408,1.422356,0.846905,-1.719906,0.162925,1.365438,0.900482,-1.750244,0.162918,1.328610,0.699388,-1.850648,0.147914,1.460114,-1.877767,0.148298,1.422690,-1.719552,0.162908,1.365258,-1.749415,0.163099,1.327758,2.268543,0.043508,0.426681,,,,,,,,,,,,,,,
623,5.191667,-0.006801,0.890626,0.003733,0.454670,-1.799384,0.155586,1.393990,0.001022,-1.850109,0.147993,1.459560,0.805653,-1.877270,0.148445,1.422356,0.846905,-1.719911,0.162966,1.365437,0.900482,-1.750247,0.162938,1.328608,0.699388,-1.850644,0.147971,1.460091,-1.877765,0.148336,1.422701,-1.719559,0.162950,1.365267,-1.749445,0.163112,1.327772,2.268536,0.043515,0.426682,,,,,,,,,,,,,,,
624,5.200000,-0.006849,0.890619,0.003698,0.454683,-1.799383,0.155584,1.393990,0.001008,-1.850109,0.147996,1.459560,0.811377,-1.877269,0.148442,1.422355,0.846712,-1.719909,0.162966,1.365439,0.902176,-1.750244,0.162933,1.328609,0.707254,-1.850618,0.147975,1.460088,-1.877773,0.148335,1.422688,-1.719575,0.162950,1.365276,-1.749445,0.163102,1.327786,2.268535,0.043531,0.426676,,,,,,,,,,,,,,,
625,5.208333,-0.006824,0.890604,0.003776,0.454712,-1.799398,0.155575,1.393995,0.001025,-1.850128,0.147975,1.459560,0.816572,-1.877286,0.148426,1.422354,0.846513,-1.719923,0.162963,1.365450,0.907094,-1.750255,0.162935,1.328618,0.710262,-1.850660,0.147952,1.460109,-1.877776,0.148319,1.422680,-1.719573,0.162947,1.365283,-1.749461,0.163108,1.327781,2.268539,0.043514,0.426686,,,,,,,,,,,,,,,
626,5.216667,-0.006172,0.890881,0.003994,0.454178,-1.799389,0.155547,1.393906,0.001045,-1.850047,0.147932,1.459525,0.808715,-1.877250,0.148446,1.422352,0.850235,-1.719941,0.162887,1.365272,0.903058,-1.750319,0.162924,1.328477,0.708342,-1.850661,0.147932,1.460106,-1.877784,0.148303,1.422706,-1.719548,0.162854,1.364949,-1.749462,0.163126,1.327782,2.268546,0.043535,0.426674,,,,,,,,,,,,,,,
627,5.225000,-0.006174,0.890875,0.004001,0.454189,-1.799392,0.155533,1.393906,0.001055,-1.850052,0.147916,1.459523,0.784691,-1.877253,0.148431,1.422349,0.836380,-1.719944,0.162873,1.365273,0.870941,-1.750320,0.162911,1.328477,0.719852,-1.850673,0.147915,1.460119,-1.877789,0.148290,1.422697,-1.719548,0.162843,1.364943,-1.749460,0.163111,1.327787,2.268543,0.043531,0.426681,,,,,,,,,,,,,,,
