Format Version,1.23,Take Name,BW_65,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2021-05-04 04.42.04.445 PM,Total Frames in Take,751,Total Exported Frames,751,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
608,5.066667,0.011092,-0.875959,-0.007651,-0.482198,-1.589487,0.161445,0.893009,0.000846,-1.644109,0.153035,0.955264,0.901812,-1.668903,0.153331,0.916441,0.784944,-1.508478,0.169817,0.869489,0.904393,-1.536458,0.169597,0.830841,0.779390,-1.644458,0.152875,0.955328,-1.669537,0.153378,0.917012,-1.508301,0.169972,0.869194,-1.535637,0.169554,0.830501,2.268551,0.043513,0.426684,,,,,,,,,,,,,,,,,,
609,5.075000,0.011044,-0.875973,-0.007489,-0.482175,-1.589357,0.161484,0.892895,0.000880,-1.643978,0.153101,0.955155,0.902933,-1.668774,0.153394,0.916333,0.786508,-1.508348,0.169831,0.869369,0.905717,-1.536330,0.169609,0.830722,0.777573,-1.644340,0.152946,0.955230,-1.669442,0.153435,0.916916,-1.508139,0.169984,0.869030,-1.535504,0.169570,0.830412,2.268538,0.043498,0.426682,,,,,,,,,,,,,,,,,,
610,5.083333,0.010825,-0.875965,-0.007450,-0.482195,-1.589257,0.161510,0.892821,0.000866,-1.643884,0.153142,0.955078,0.899707,-1.668678,0.153451,0.916255,0.778114,-1.508242,0.169827,0.869299,0.893397,-1.536223,0.169622,0.830651,0.779289,-1.644264,0.152975,0.955165,-1.669302,0.153503,0.916812,-1.508041,0.169990,0.868965,-1.535404,0.169573,0.830340,2.268539,0.043540,0.426681,,,,,,,,,,,,,,,,,,
611,5.091667,0.010562,-0.875999,-0.007382,-0.482141,-1.589161,0.161521,0.892744,0.000845,-1.643784,0.153173,0.955007,0.893908,-1.668583,0.153500,0.916187,0.790404,-1.508145,0.169797,0.869213,0.894118,-1.536132,0.169613,0.830569,0.780612,-1.644179,0.153000,0.955100,-1.669156,0.153558,0.916723,-1.507963,0.169964,0.868883,-1.535324,0.169559,0.830262,2.268550,0.043511,0.426683,,,,,,,,,,,,,,,,,,
612,5.100000,0.010451,-0.875987,-0.007307,-0.482166,-1.589084,0.161527,0.892680,0.000835,-1.643713,0.153195,0.954940,0.890583,-1.668510,0.153528,0.916119,0.806952,-1.508065,0.169782,0.869153,0.899331,-1.536049,0.169603,0.830507,0.785170,-1.644107,0.153029,0.955034,-1.669070,0.153581,0.916649,-1.507895,0.169940,0.868825,-1.535246,0.169557,0.830204,2.268550,0.043515,0.426666,,,,,,,,,,,,,,,,,,
613,5.108333,0.010327,-0.875990,-0.007249,-0.482165,-1.589018,0.161536,0.892641,0.000827,-1.643649,0.153218,0.954901,0.889666,-1.668446,0.153558,0.916081,0.810009,-1.507997,0.169769,0.869114,0.900618,-1.535981,0.169599,0.830469,0.788244,-1.644047,0.153053,0.954995,-1.668991,0.153611,0.916608,-1.507828,0.169926,0.868790,-1.535192,0.169554,0.830165,2.268552,0.043504,0.426671,,,,,,,,,,,,,,,,,,
614,5.116667,0.010219,-0.875988,-0.007190,-0.482172,-1.588972,0.161525,0.892621,0.000817,-1.643605,0.153220,0.954880,0.892644,-1.668402,0.153566,0.916059,0.812615,-1.507948,0.169738,0.869095,0.902923,-1.535932,0.169575,0.830449,0.788840,-1.643993,0.153063,0.954977,-1.668942,0.153613,0.916577,-1.507796,0.169885,0.868770,-1.535141,0.169537,0.830155,2.268539,0.043525,0.426678,,,,,,,,,,,,,,,,,,
615,5.125000,0.010174,-0.875984,-0.007161,-0.482179,-1.588952,0.161525,0.892613,0.000815,-1.643587,0.153227,0.954871,0.892913,-1.668383,0.153575,0.916050,0.813005,-1.507927,0.169729,0.869088,0.903213,-1.535910,0.169569,0.830442,0.789663,-1.643976,0.153072,0.954966,-1.668920,0.153620,0.916568,-1.507776,0.169874,0.868763,-1.535122,0.169533,0.830150,2.268537,0.043512,0.426669,,,,,,,,,,,,,,,,,,
616,5.133333,0.010094,-0.875994,-0.007197,-0.482163,-1.588950,0.161545,0.892622,0.000819,-1.643584,0.153243,0.954881,0.892913,-1.668381,0.153600,0.916061,0.813005,-1.507925,0.169743,0.869095,0.903213,-1.535910,0.169592,0.830449,0.789663,-1.643977,0.153087,0.954973,-1.668918,0.153645,0.916584,-1.507771,0.169890,0.868773,-1.535118,0.169554,0.830150,2.268535,0.043519,0.426675,,,,,,,,,,,,,,,,,,
617,5.141667,0.010069,-0.875996,-0.007222,-0.482160,-1.588963,0.161555,0.892651,0.000822,-1.643597,0.153250,0.954910,0.891789,-1.668394,0.153610,0.916090,0.812309,-1.507938,0.169753,0.869124,0.903495,-1.535923,0.169605,0.830479,0.788282,-1.643992,0.153088,0.955003,-1.668933,0.153661,0.916614,-1.507783,0.169906,0.868798,-1.535130,0.169562,0.830181,2.268546,0.043511,0.426690,,,,,,,,,,,,,,,,,,
618,5.150000,0.010124,-0.876002,-0.007248,-0.482147,-1.588995,0.161550,0.892672,0.000824,-1.643626,0.153239,0.954933,0.890804,-1.668424,0.153596,0.916113,0.811801,-1.507972,0.169758,0.869143,0.901993,-1.535958,0.169606,0.830498,0.787914,-1.644023,0.153080,0.955033,-1.668962,0.153644,0.916633,-1.507818,0.169908,0.868817,-1.535159,0.169566,0.830198,2.268540,0.043526,0.426687,,,,,,,,,,,,,,,,,,
619,5.158333,0.010314,-0.876011,-0.007267,-0.482127,-1.589038,0.161550,0.892698,0.000841,-1.643663,0.153230,0.954962,0.889362,-1.668463,0.153572,0.916144,0.806697,-1.508018,0.169784,0.869164,0.899357,-1.536006,0.169616,0.830521,0.783468,-1.644063,0.153065,0.955056,-1.669020,0.153623,0.916678,-1.507848,0.169941,0.868835,-1.535197,0.169571,0.830215,2.268534,0.043533,0.426683,,,,,,,,,,,,,,,,,,
620,5.166667,0.010353,-0.876006,-0.007279,-0.482134,-1.589077,0.161546,0.892721,0.000838,-1.643702,0.153222,0.954984,0.890915,-1.668502,0.153561,0.916165,0.804735,-1.508057,0.169785,0.869188,0.898929,-1.536044,0.169614,0.830544,0.785447,-1.644095,0.153054,0.955072,-1.669067,0.153616,0.916702,-1.507880,0.169947,0.868863,-1.535244,0.169565,0.830238,2.268552,0.043534,0.426672,,,,,,,,,,,,,,,,,,
621,5.175000,0.010407,-0.876001,-0.007349,-0.482142,-1.589118,0.161544,0.892742,0.000846,-1.643744,0.153207,0.955004,0.890252,-1.668543,0.153545,0.916185,0.804127,-1.508100,0.169799,0.869212,0.898172,-1.536086,0.169626,0.830567,0.781642,-1.644138,0.153042,0.955103,-1.669116,0.153597,0.916717,-1.507923,0.169957,0.868881,-1.535271,0.169580,0.830258,2.268531,0.043520,0.426681,,,,,,,,,,,,,,,,,,
622,5.183333,0.010398,-0.876009,-0.007360,-0.482127,-1.589146,0.161539,0.892753,0.000842,-1.643769,0.153201,0.955017,0.891485,-1.668570,0.153540,0.916199,0.803904,-1.508128,0.169794,0.869221,0.897265,-1.536116,0.169622,0.830577,0.784209,-1.644159,0.153032,0.955109,-1.669142,0.153595,0.916732,-1.507953,0.169956,0.868886,-1.535308,0.169572,0.830279,2.268547,0.043513,0.426665,,,,,,,,,,,,,,,,,,
623,5.191667,0.010362,-0.876023,-0.007429,-0.482101,-1.589160,0.161535,0.892762,0.000844,-1.643780,0.153187,0.955028,0.891485,-1.668583,0.153532,0.916211,0.803904,-1.508144,0.169793,0.869225,0.897265,-1.536134,0.169628,0.830583,0.784209,-1.644180,0.153011,0.955124,-1.669149,0.153593,0.916745,-1.507963,0.169961,0.868895,-1.535328,0.169572,0.830275,2.268542,0.043505,0.426673,,,,,,,,,,,,,,,,,,
624,5.200000,0.010444,-0.876033,-0.007366,-0.482081,-1.589164,0.161535,0.892761,0.000847,-1.643780,0.153194,0.955031,0.888214,-1.668585,0.153530,0.916215,0.804874,-1.508150,0.169796,0.869220,0.896907,-1.536142,0.169621,0.830579,0.783729,-1.644177,0.153020,0.955125,-1.669159,0.153590,0.916750,-1.507966,0.169964,0.868885,-1.535334,0.169565,0.830275,2.268545,0.043518,0.426677,,,,,,,,,,,,,,,,,,
625,5.208333,0.010448,-0.876016,-0.007310,-0.482114,-1.589154,0.161546,0.892759,0.000834,-1.643776,0.153214,0.955025,0.889217,-1.668577,0.153547,0.916208,0.803240,-1.508138,0.169801,0.869223,0.895771,-1.536126,0.169623,0.830580,0.783861,-1.644162,0.153042,0.955118,-1.669147,0.153606,0.916738,-1.507963,0.169965,0.868901,-1.535325,0.169569,0.830271,2.268541,0.043502,0.426687,,,,,,,,,,,,,,,,,,
626,5.216667,0.010373,-0.876019,-0.007345,-0.482110,-1.589136,0.161552,0.892751,0.000843,-1.643758,0.153217,0.955016,0.891800,-1.668560,0.153557,0.916199,0.804736,-1.508119,0.169802,0.869214,0.899541,-1.536109,0.169631,0.830572,0.784832,-1.644152,0.153044,0.955106,-1.669130,0.153616,0.916736,-1.507938,0.169968,0.868883,-1.535305,0.169577,0.830269,2.268548,0.043507,0.426686,,,,,,,,,,,,,,,,,,
627,5.225000,0.010363,-0.876028,-0.007271,-0.482093,-1.589101,0.161543,0.892732,0.000839,-1.643721,0.153220,0.955001,0.889620,-1.668524,0.153558,0.916184,0.806281,-1.508084,0.169782,0.869192,0.900156,-1.536074,0.169610,0.830550,0.782745,-1.644117,0.153050,0.955095,-1.669084,0.153615,0.916717,-1.507913,0.169944,0.868869,-1.535265,0.169560,0.830237,2.268553,0.043517,0.426670,,,,,,,,,,,,,,,,,,
628,5.233333,0.010284,-0.876015,-0.007266,-0.482119,-1.589068,0.161533,0.892715,0.000838,-1.643693,0.153214,0.954980,0.889607,-1.668494,0.153559,0.916162,0.806449,-1.508049,0.169763,0.869180,0.898508,-1.536037,0.169597,0.830537,0.785563,-1.644091,0.153045,0.955071,-1.669051,0.153614,0.916696,-1.507875,0.169924,0.868850,-1.535236,0.169548,0.830234,2.268537,0.043516,0.426680,,,,,,,,,,,,,,,,,,
629,5.241667,0.010209,-0.876038,-0.007281,-0.482079,-1.589043,0.161536,0.892707,0.000840,-1.643663,0.153217,0.954977,0.888934,-1.668467,0.153568,0.916161,0.808132,-1.508025,0.169758,0.869166,0.899850,-1.536017,0.169600,0.830525,0.784551,-1.644066,0.153061,0.955079,-1.669022,0.153610,0.916689,-1.507849,0.169906,0.868838,-1.535214,0.169564,0.830215,2.268541,0.043536,0.426689,,,,,,,,,,,,,,,,,,
630,5.250000,0.010145,-0.876027,-0.007286,-0.482101,-1.589027,0.161525,0.892695,0.000836,-1.643651,0.153207,0.954962,0.889699,-1.668453,0.153564,0.916145,0.808327,-1.508007,0.169740,0.869158,0.899406,-1.535997,0.169587,0.830516,0.786779,-1.644053,0.153051,0.955053,-1.669003,0.153607,0.916678,-1.507835,0.169889,0.868826,-1.535199,0.169551,0.830217,2.268546,0.043529,0.426688,,,,,,,,,,,,,,,,,,
631,5.258333,0.010138,-0.876017,-0.007234,-0.482119,-1.589013,0.161521,0.892685,0.000825,-1.643640,0.153212,0.954950,0.889699,-1.668441,0.153567,0.916132,0.808327,-1.507992,0.169730,0.869151,0.899406,-1.535980,0.169575,0.830508,0.786779,-1.644037,0.153058,0.955049,-1.668982,0.153610,0.916653,-1.507832,0.169875,0.868822,-1.535185,0.169541,0.830210,2.268542,0.043520,0.426687,,,,,,,,,,,,,,,,,,
632,5.266667,0.010243,-0.876020,-0.007224,-0.482111,-1.589016,0.161517,0.892679,0.000836,-1.643641,0.153206,0.954945,0.890598,-1.668443,0.153551,0.916128,0.812010,-1.507997,0.169736,0.869142,0.901705,-1.535986,0.169573,0.830500,0.787628,-1.644043,0.153060,0.955043,-1.668990,0.153585,0.916657,-1.507832,0.169874,0.868814,-1.535179,0.169547,0.830194,2.268554,0.043518,0.426672,,,,,,,,,,,,,,,,,,
633,5.275000,0.010169,-0.876015,-0.007193,-0.482124,-1.589018,0.161531,0.892676,0.000823,-1.643645,0.153228,0.954941,0.890286,-1.668446,0.153578,0.916123,0.809485,-1.507996,0.169739,0.869142,0.901958,-1.535984,0.169580,0.830499,0.784269,-1.644045,0.153079,0.955041,-1.668982,0.153616,0.916642,-1.507835,0.169879,0.868809,-1.535196,0.169551,0.830208,2.268534,0.043500,0.426671,,,,,,,,,,,,,,,,,,
634,5.283333,0.010299,-0.876029,-0.007193,-0.482095,-1.589032,0.161534,0.892689,0.000835,-1.643653,0.153227,0.954958,0.890308,-1.668456,0.153566,0.916142,0.809113,-1.508013,0.169757,0.869149,0.900821,-1.536004,0.169587,0.830507,0.785563,-1.644054,0.153076,0.955057,-1.669007,0.153604,0.916669,-1.507845,0.169899,0.868819,-1.535202,0.169557,0.830204,2.268542,0.043531,0.426677,,,,,,,,,,,,,,,,,,
635,5.291667,0.010353,-0.876026,-0.007167,-0.482100,-1.589052,0.161538,0.892696,0.000834,-1.643674,0.153232,0.954966,0.891950,-1.668477,0.153567,0.916148,0.807481,-1.508034,0.169764,0.869156,0.899764,-1.536024,0.169588,0.830514,0.785964,-1.644066,0.153077,0.955060,-1.669035,0.153609,0.916677,-1.507866,0.169912,0.868823,-1.535222,0.169552,0.830217,2.268546,0.043528,0.426669,,,,,,,,,,,,,,,,,,
636,5.300000,0.010388,-0.876015,-0.007228,-0.482117,-1.589068,0.161534,0.892704,0.000837,-1.643691,0.153217,0.954971,0.889848,-1.668492,0.153552,0.916153,0.807490,-1.508050,0.169772,0.869168,0.899315,-1.536038,0.169596,0.830525,0.784631,-1.644088,0.153054,0.955072,-1.669052,0.153602,0.916679,-1.507876,0.169928,0.868840,-1.535234,0.169552,0.830218,2.268542,0.043515,0.426684,,,,,,,,,,,,,,,,,,
637,5.308333,0.010307,-0.876031,-0.007288,-0.482090,-1.589084,0.161528,0.892713,0.000839,-1.643704,0.153205,0.954982,0.890388,-1.668508,0.153548,0.916166,0.806100,-1.508067,0.169763,0.869173,0.899389,-1.536058,0.169597,0.830532,0.783647,-1.644099,0.153039,0.955078,-1.669071,0.153601,0.916696,-1.507895,0.169922,0.868845,-1.535250,0.169550,0.830225,2.268537,0.043517,0.426676,,,,,,,,,,,,,,,,,,
638,5.316667,0.010208,-0.876025,-0.007335,-0.482102,-1.589097,0.161541,0.892731,0.000842,-1.643719,0.153214,0.954997,0.890388,-1.668522,0.153567,0.916180,0.806100,-1.508078,0.169770,0.869194,0.899389,-1.536068,0.169614,0.830552,0.783647,-1.644118,0.153039,0.955091,-1.669083,0.153629,0.916714,-1.507905,0.169937,0.868866,-1.535257,0.169558,0.830243,2.268540,0.043511,0.426693,,,,,,,,,,,,,,,,,,
639,5.325000,0.010371,-0.876020,-0.007263,-0.482109,-1.589099,0.161536,0.892734,0.000839,-1.643721,0.153214,0.955002,0.888604,-1.668523,0.153552,0.916184,0.805698,-1.508081,0.169776,0.869197,0.898320,-1.536070,0.169603,0.830555,0.782553,-1.644110,0.153045,0.955100,-1.669095,0.153608,0.916712,-1.507904,0.169939,0.868867,-1.535266,0.169552,0.830252,2.268554,0.043517,0.426690,,,,,,,,,,,,,,,,,,
640,5.333333,0.010268,-0.876016,-0.007333,-0.482116,-1.589096,0.161524,0.892728,0.000842,-1.643720,0.153195,0.954992,0.891013,-1.668522,0.153543,0.916174,0.804987,-1.508078,0.169760,0.869193,0.897825,-1.536066,0.169599,0.830550,0.784598,-1.644115,0.153025,0.955090,-1.669089,0.153599,0.916705,-1.507905,0.169922,0.868867,-1.535251,0.169548,0.830238,2.268563,0.043505,0.426686,,,,,,,,,,,,,,,,,,
641,5.341667,0.010303,-0.876025,-0.007273,-0.482100,-1.589087,0.161527,0.892725,0.000836,-1.643709,0.153206,0.954993,0.889925,-1.668511,0.153549,0.916176,0.805237,-1.508069,0.169760,0.869187,0.899357,-1.536059,0.169593,0.830545,0.781422,-1.644102,0.153039,0.955092,-1.669073,0.153604,0.916703,-1.507899,0.169920,0.868856,-1.535254,0.169545,0.830243,2.268562,0.043505,0.426681,,,,,,,,,,,,,,,,,,
642,5.350000,0.010241,-0.876029,-0.007280,-0.482095,-1.589073,0.161538,0.892724,0.000838,-1.643695,0.153218,0.954992,0.889082,-1.668498,0.153566,0.916175,0.808377,-1.508055,0.169764,0.869185,0.900424,-1.536045,0.169603,0.830543,0.783253,-1.644096,0.153055,0.955089,-1.669050,0.153617,0.916705,-1.507889,0.169919,0.868857,-1.535236,0.169559,0.830235,2.268541,0.043522,0.426676,,,,,,,,,,,,,,,,,,
643,5.358333,0.010421,-0.876018,-0.007175,-0.482112,-1.589060,0.161528,0.892717,0.000834,-1.643682,0.153218,0.954985,0.889979,-1.668484,0.153547,0.916167,0.808731,-1.508042,0.169763,0.869179,0.900719,-1.536031,0.169582,0.830536,0.785779,-1.644082,0.153061,0.955082,-1.669036,0.153592,0.916695,-1.507872,0.169912,0.868852,-1.535231,0.169544,0.830230,2.268545,0.043521,0.426684,,,,,,,,,,,,,,,,,,
644,5.366667,0.010405,-0.876030,-0.007150,-0.482091,-1.589048,0.161510,0.892698,0.000837,-1.643668,0.153205,0.954969,0.889773,-1.668471,0.153535,0.916153,0.808337,-1.508031,0.169740,0.869156,0.899983,-1.536021,0.169559,0.830514,0.786995,-1.644072,0.153057,0.955063,-1.669021,0.153569,0.916685,-1.507855,0.169881,0.868825,-1.535225,0.169532,0.830212,2.268548,0.043525,0.426671,,,,,,,,,,,,,,,,,,
645,5.375000,0.010474,-0.876004,-0.007110,-0.482139,-1.589044,0.161508,0.892689,0.000834,-1.643670,0.153208,0.954955,0.891886,-1.668469,0.153530,0.916136,0.807690,-1.508025,0.169742,0.869154,0.900898,-1.536011,0.169554,0.830510,0.786502,-1.644065,0.153060,0.955051,-1.669027,0.153563,0.916664,-1.507851,0.169882,0.868826,-1.535213,0.169527,0.830207,2.268550,0.043517,0.426666,,,,,,,,,,,,,,,,,,
646,5.383333,0.010300,-0.876016,-0.007148,-0.482118,-1.589032,0.161522,0.892684,0.000827,-1.643657,0.153221,0.954951,0.891886,-1.668458,0.153559,0.916133,0.807690,-1.508012,0.169739,0.869147,0.900898,-1.536000,0.169568,0.830504,0.786502,-1.644056,0.153068,0.955051,-1.669002,0.153600,0.916656,-1.507845,0.169884,0.868821,-1.535208,0.169534,0.830203,2.268537,0.043511,0.426672,,,,,,,,,,,,,,,,,,
647,5.391667,0.010128,-0.876024,-0.007212,-0.482107,-1.589027,0.161533,0.892684,0.000823,-1.643652,0.153228,0.954951,0.890273,-1.668454,0.153582,0.916134,0.811116,-1.508005,0.169737,0.869147,0.901430,-1.535995,0.169583,0.830505,0.787993,-1.644051,0.153068,0.955052,-1.668990,0.153631,0.916653,-1.507846,0.169887,0.868820,-1.535205,0.169543,0.830207,2.268551,0.043503,0.426689,,,,,,,,,,,,,,,,,,
648,5.400000,0.010117,-0.876024,-0.007246,-0.482106,-1.589032,0.161529,0.892680,0.000830,-1.643657,0.153220,0.954946,0.889600,-1.668459,0.153576,0.916129,0.813064,-1.508011,0.169737,0.869143,0.901460,-1.536001,0.169585,0.830501,0.788529,-1.644056,0.153054,0.955049,-1.669006,0.153630,0.916650,-1.507847,0.169893,0.868816,-1.535200,0.169539,0.830197,2.268535,0.043517,0.426680,,,,,,,,,,,,,,,,,,
649,5.408333,0.010182,-0.876031,-0.007223,-0.482094,-1.589043,0.161534,0.892689,0.000831,-1.643666,0.153225,0.954957,0.891581,-1.668469,0.153576,0.916141,0.807210,-1.508024,0.169746,0.869149,0.899217,-1.536014,0.169588,0.830508,0.786441,-1.644055,0.153058,0.955050,-1.669029,0.153631,0.916668,-1.507856,0.169906,0.868819,-1.535215,0.169539,0.830211,2.268556,0.043508,0.426666,,,,,,,,,,,,,,,,,,
650,5.416667,0.010329,-0.876018,-0.007130,-0.482116,-1.589047,0.161541,0.892698,0.000834,-1.643672,0.153243,0.954966,0.890100,-1.668473,0.153577,0.916148,0.807124,-1.508027,0.169760,0.869160,0.899143,-1.536016,0.169585,0.830518,0.784355,-1.644064,0.153068,0.955058,-1.669030,0.153640,0.916678,-1.507862,0.169927,0.868832,-1.535210,0.169529,0.830215,2.268545,0.043502,0.426677,,,,,,,,,,,,,,,,,,
651,5.425000,0.010348,-0.876011,-0.007181,-0.482126,-1.589056,0.161553,0.892702,0.000838,-1.643682,0.153246,0.954968,0.888785,-1.668482,0.153581,0.916149,0.806452,-1.508037,0.169781,0.869167,0.898635,-1.536024,0.169606,0.830523,0.783927,-1.644079,0.153068,0.955061,-1.669041,0.153647,0.916681,-1.507866,0.169950,0.868841,-1.535219,0.169547,0.830215,2.268543,0.043525,0.426668,,,,,,,,,,,,,,,,,,
652,5.433333,0.010323,-0.876014,-0.007206,-0.482122,-1.589066,0.161553,0.892706,0.000835,-1.643691,0.153242,0.954972,0.890829,-1.668491,0.153580,0.916154,0.805447,-1.508046,0.169780,0.869170,0.899078,-1.536034,0.169608,0.830527,0.784416,-1.644081,0.153067,0.955061,-1.669055,0.153643,0.916687,-1.507877,0.169947,0.868844,-1.535229,0.169552,0.830223,2.268540,0.043519,0.426666,,,,,,,,,,,,,,,,,,
653,5.441667,0.010336,-0.876029,-0.007215,-0.482094,-1.589073,0.161539,0.892709,0.000838,-1.643694,0.153226,0.954978,0.890829,-1.668497,0.153564,0.916161,0.805447,-1.508055,0.169769,0.869168,0.899078,-1.536046,0.169596,0.830527,0.784416,-1.644091,0.153052,0.955070,-1.669055,0.153625,0.916695,-1.507886,0.169934,0.868842,-1.535239,0.169542,0.830220,2.268542,0.043515,0.426645,,,,,,,,,,,,,,,,,,
654,5.450000,0.010312,-0.876028,-0.007184,-0.482096,-1.589073,0.161528,0.892709,0.000842,-1.643695,0.153222,0.954978,0.889316,-1.668498,0.153560,0.916161,0.806440,-1.508055,0.169752,0.869168,0.899081,-1.536045,0.169580,0.830527,0.783765,-1.644090,0.153055,0.955072,-1.669062,0.153614,0.916693,-1.507885,0.169911,0.868833,-1.535232,0.169532,0.830227,2.268555,0.043543,0.426668,,,,,,,,,,,,,,,,,,
655,5.458333,0.010229,-0.876028,-0.007241,-0.482097,-1.589068,0.161522,0.892711,0.000836,-1.643691,0.153209,0.954979,0.890192,-1.668494,0.153557,0.916162,0.805733,-1.508049,0.169743,0.869172,0.897971,-1.536040,0.169581,0.830530,0.783100,-1.644086,0.153050,0.955067,-1.669050,0.153603,0.916698,-1.507881,0.169894,0.868848,-1.535235,0.169540,0.830222,2.268554,0.043512,0.426664,,,,,,,,,,,,,,,,,,
656,5.466667,0.010197,-0.876038,-0.007260,-0.482080,-1.589063,0.161522,0.892705,0.000838,-1.643683,0.153208,0.954975,0.891167,-1.668487,0.153559,0.916159,0.806569,-1.508044,0.169741,0.869164,0.901243,-1.536036,0.169583,0.830523,0.784248,-1.644086,0.153050,0.955070,-1.669036,0.153603,0.916691,-1.507877,0.169890,0.868835,-1.535230,0.169546,0.830217,2.268553,0.043511,0.426688,,,,,,,,,,,,,,,,,,
657,5.475000,0.010285,-0.876029,-0.007209,-0.482095,-1.589054,0.161515,0.892693,0.000837,-1.643676,0.153205,0.954962,0.889943,-1.668479,0.153547,0.916146,0.807522,-1.508036,0.169738,0.869153,0.899910,-1.536026,0.169570,0.830512,0.785427,-1.644076,0.153047,0.955055,-1.669033,0.153592,0.916679,-1.507863,0.169889,0.868825,-1.535225,0.169531,0.830207,2.268547,0.043532,0.426678,,,,,,,,,,,,,,,,,,
658,5.483333,0.010265,-0.876024,-0.007201,-0.482105,-1.589049,0.161519,0.892688,0.000835,-1.643673,0.153211,0.954956,0.890826,-1.668475,0.153554,0.916139,0.807836,-1.508030,0.169739,0.869150,0.899936,-1.536020,0.169572,0.830508,0.786366,-1.644070,0.153056,0.955051,-1.669031,0.153596,0.916668,-1.507858,0.169886,0.868820,-1.535221,0.169537,0.830207,2.268558,0.043521,0.426681,,,,,,,,,,,,,,,,,,
659,5.491667,0.010221,-0.876027,-0.007211,-0.482100,-1.589050,0.161519,0.892689,0.000838,-1.643673,0.153211,0.954957,0.890364,-1.668476,0.153558,0.916140,0.807700,-1.508030,0.169735,0.869150,0.900798,-1.536020,0.169572,0.830508,0.784850,-1.644074,0.153058,0.955047,-1.669027,0.153598,0.916674,-1.507861,0.169880,0.868821,-1.535216,0.169540,0.830203,2.268544,0.043497,0.426647,,,,,,,,,,,,,,,,,,
660,5.500000,0.010255,-0.876022,-0.007171,-0.482109,-1.589036,0.161530,0.892683,0.000832,-1.643660,0.153227,0.954950,0.890800,-1.668462,0.153570,0.916133,0.807154,-1.508016,0.169745,0.869145,0.901050,-1.536005,0.169578,0.830503,0.785898,-1.644054,0.153063,0.955040,-1.669017,0.153622,0.916666,-1.507844,0.169902,0.868825,-1.535208,0.169532,0.830193,2.268555,0.043521,0.426674,,,,,,,,,,,,,,,,,,
661,5.508333,0.010190,-0.876015,-0.007182,-0.482123,-1.589029,0.161538,0.892674,0.000829,-1.643656,0.153236,0.954939,0.890800,-1.668457,0.153584,0.916121,0.807154,-1.508007,0.169746,0.869139,0.901050,-1.535995,0.169585,0.830496,0.785898,-1.644053,0.153068,0.955034,-1.669006,0.153639,0.916648,-1.507839,0.169905,0.868809,-1.535202,0.169537,0.830199,2.268544,0.043526,0.426671,,,,,,,,,,,,,,,,,,
662,5.516667,0.010131,-0.876009,-0.007199,-0.482134,-1.589034,0.161538,0.892679,0.000824,-1.643664,0.153235,0.954942,0.889846,-1.668463,0.153589,0.916123,0.809309,-1.508011,0.169742,0.869147,0.899192,-1.535999,0.169587,0.830503,0.787919,-1.644062,0.153070,0.955036,-1.669001,0.153643,0.916649,-1.507851,0.169897,0.868824,-1.535206,0.169541,0.830200,2.268555,0.043520,0.426666,,,,,,,,,,,,,,,,,,
663,5.525000,0.010253,-0.876027,-0.007181,-0.482099,-1.589038,0.161528,0.892685,0.000834,-1.643661,0.153224,0.954954,0.889733,-1.668463,0.153567,0.916137,0.811487,-1.508018,0.169744,0.869146,0.901886,-1.536008,0.169577,0.830504,0.787516,-1.644057,0.153061,0.955046,-1.669016,0.153617,0.916668,-1.507850,0.169899,0.868815,-1.535208,0.169533,0.830206,2.268548,0.043519,0.426658,,,,,,,,,,,,,,,,,,
664,5.533333,0.010275,-0.876025,-0.007178,-0.482102,-1.589045,0.161525,0.892695,0.000835,-1.643668,0.153221,0.954963,0.890971,-1.668470,0.153562,0.916146,0.807260,-1.508025,0.169744,0.869156,0.901069,-1.536015,0.169575,0.830514,0.783326,-1.644061,0.153057,0.955058,-1.669028,0.153614,0.916676,-1.507861,0.169900,0.868832,-1.535207,0.169530,0.830206,2.268543,0.043512,0.426669,,,,,,,,,,,,,,,,,,
665,5.541667,0.010180,-0.876027,-0.007237,-0.482100,-1.589047,0.161532,0.892691,0.000836,-1.643671,0.153221,0.954958,0.891297,-1.668474,0.153572,0.916142,0.807152,-1.508027,0.169746,0.869153,0.900926,-1.536018,0.169588,0.830511,0.782887,-1.644063,0.153059,0.955052,-1.669032,0.153622,0.916672,-1.507865,0.169900,0.868826,-1.535206,0.169544,0.830206,2.268541,0.043499,0.426676,,,,,,,,,,,,,,,,,,
